mir,sapiens,denisovan,altai,vindja,chag,DiffSapDen,DiffSapVin,DiffSapAlt,DiffDenVin,DiffDenAlt,DiffAltVin,DiffSapCha,DiffVinCha,DiffDenCha,DiffAltCha
miR-664b-3p,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0
miR-6732-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4781-3p,1,2,2,2,2,-1,-1,-1,0,0,0,-1,0,0,0
miR-628-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-7854-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-550b-2-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-503-3p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-6822-5p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-3614-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-942-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-513b-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-6805-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4653-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-135a-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6853-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-5699-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-548ae-3p,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0
miR-5695,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-335-3p,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-6749-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-4536-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6772-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6828-5p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-1246,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-1343-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6799-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-508-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-513c-3p,12,22,22,22,22,-10,-10,-10,0,0,0,-10,0,0,0
miR-518c-5p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-548o-3p,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0
miR-6771-3p,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-8073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-99b-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3910,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-4424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-320b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-548d-5p,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0
miR-127-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6889-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-135b-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-26b-5p,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-5702,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-4260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-519d-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-486-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3157-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-642b-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6729-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4712-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-7114-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-615-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-604,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-4444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-132-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-500a-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-193b-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4724-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-8077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-501-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-5006-3p,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-409-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-593-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-5708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-548av-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3689d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-301a-3p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-6728-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6798-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4658,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-6842-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4646-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-23b-5p,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-4633-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6758-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-338-3p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-7106-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4714-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4709-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4749-3p,0,0,10,10,0,0,-10,-10,-10,-10,0,0,10,0,10
miR-6740-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6780b-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-526a-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-6890-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-199b-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-5581-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-138-2-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-371a-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-517b-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-744-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6778-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4690-5p,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-1285-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4800-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-519d-3p,13,13,13,13,13,0,0,0,0,0,0,0,0,0,0
miR-6880-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-574-5p,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-4674,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-6801-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-26a-2-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-26a-1-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4642,34,34,34,34,34,0,0,0,0,0,0,0,0,0,0
miR-6768-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6807-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-301b-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-616-5p,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0
miR-3171,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-502-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-518e-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-4634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3614-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-302c-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4720-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-16-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-513a-3p,12,22,22,22,22,-10,-10,-10,0,0,0,-10,0,0,0
miR-7113-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-490-3p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-4719,24,24,24,24,24,0,0,0,0,0,0,0,0,0,0
miR-4323,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-519e-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6720-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-28-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3150a-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3678-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-205-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-20b-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-296-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-4789-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-4739,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-320a-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-6738-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4783-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6828-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-518c-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-15a-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-499a-5p,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-4681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6513-3p,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0
miR-5195-5p,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-4721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-10524-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-19a-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6824-3p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-4465,12,10,0,10,23,2,2,12,0,10,-10,-11,-13,-13,-23
miR-4751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-2355-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-548c-3p,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0
miR-330-3p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-1233-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6823-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4273,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-9718,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-7850-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4743-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6836-5p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-6846-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4276,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0
miR-4673,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-6873-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-132-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-92b-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-155-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-4418,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-6792-5p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-4272,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0
miR-1234-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-217-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-122-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-214-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6826-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4529-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4722-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6811-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-500a-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-376c-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4453,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-15a-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-518e-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3934-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-5002-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4795-5p,13,13,13,13,13,0,0,0,0,0,0,0,0,0,0
miR-760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-5196-3p,13,13,13,13,13,0,0,0,0,0,0,0,0,0,0
miR-548f-5p,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0
miR-4710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1273h-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-126-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-335-5p,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0
miR-146a-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-515-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4799-3p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-5581-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3146,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-4786-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-6866-3p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-6864-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-891a-3p,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-6784-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4436b-3p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-5583-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6507-5p,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0
miR-6757-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-562,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-4512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-548h-3p,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0
miR-1322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4505,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-1236-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6733-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-411-5p,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0
miR-892a,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0
miR-4330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-509-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-633,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0
miR-4474-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-487b-3p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-3152-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-3605-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3160-3p,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-4773,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0
miR-6861-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-934,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-676-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-8069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3124-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-380-3p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-3155b,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-5694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1306-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-196b-5p,13,13,13,13,13,0,0,0,0,0,0,0,0,0,0
miR-4726-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-411-3p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-6746-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6817-3p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-140-3p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-1276,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0
miR-6804-3p,24,24,24,24,24,0,0,0,0,0,0,0,0,0,0
miR-6812-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6879-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-7-2-3p,58,58,58,58,58,0,0,0,0,0,0,0,0,0,0
miR-4265,10,0,0,0,0,10,10,10,0,0,0,10,0,0,0
miR-5692a,26,26,26,26,26,0,0,0,0,0,0,0,0,0,0
miR-139-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-505-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3180-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4662a-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-524-5p,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-6798-5p,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-95-5p,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0
miR-3689b-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-548ar-3p,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0
miR-182-5p,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0
miR-584-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6529-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1323,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0
miR-3621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-577,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-4638-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-491-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-7158-5p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-4531,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-4310,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0
miR-6508-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-5093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-211-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-367-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4280,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-3074-3p,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0
miR-1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6502-3p,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-147a,14,14,14,14,14,0,0,0,0,0,0,0,0,0,0
miR-6804-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-548au-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-5705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-187-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6852-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4530,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-6858-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-7706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-8080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-5094,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-379-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4322,10,0,0,0,0,10,10,10,0,0,0,10,0,0,0
miR-4730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-5197-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
let-7b-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-6715a-3p,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0
miR-4729,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-4669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-12130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4466,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-194-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-101-2-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6788-5p,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-3140-5p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-518f-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-3115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4748,32,32,32,32,32,0,0,0,0,0,0,0,0,0,0
miR-6766-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-381-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1305,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0
miR-548a-3p,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0
miR-4533,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-3120-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1231,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-6715b-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-548o-5p,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0
miR-4761-3p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-320d,0,0,10,0,22,0,0,-10,0,-10,10,-22,-22,-22,-12
miR-4510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3942-5p,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-133a-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-885-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-181a-2-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-616-3p,36,36,36,36,36,0,0,0,0,0,0,0,0,0,0
miR-4684-5p,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0
miR-452-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-371b-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-15b-3p,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
miR-549a-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-33b-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4745-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1255b-2-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6841-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-30d-5p,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0
miR-6500-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-548bb-5p,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0
miR-4507,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-20a-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-371a-5p,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0
miR-192-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-539-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-3622a-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-7161-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1914-5p,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0
miR-5007-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6833-3p,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0
